task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
94	f3/207eb9	1277507	get_peptideshaker_tsv (11)	COMPLETED	0	2022-07-06 11:11:37.666	2m 20s	2m 19s	94.0%	1.3 GB	6.7 GB	893.1 MB	276.8 MB
95	0e/e45882	1281991	get_peptideshaker_tsv (12)	COMPLETED	0	2022-07-06 11:11:55.151	2m 21s	2m 20s	94.0%	1.3 GB	6.6 GB	859.5 MB	259.1 MB
75	28/4b064f	1302240	run_peptideshaker (19)	COMPLETED	0	2022-07-06 11:13:21.814	57.8s	56.8s	263.0%	2.5 GB	21.4 GB	1.3 GB	788.1 MB
76	87/041252	1305995	run_peptideshaker (20)	COMPLETED	0	2022-07-06 11:13:36.334	59.1s	58s	268.5%	2 GB	21.4 GB	1.4 GB	862.3 MB
96	c2/f22eb6	1288385	get_peptideshaker_tsv (13)	COMPLETED	0	2022-07-06 11:12:23.570	2m 16s	2m 15s	93.9%	1.3 GB	6.6 GB	872.3 MB	268.6 MB
97	54/c910fa	1292009	get_peptideshaker_tsv (14)	COMPLETED	0	2022-07-06 11:12:38.230	2m 15s	2m 13s	93.8%	1.3 GB	6.7 GB	852.6 MB	258.7 MB
77	3e/438b17	1310156	run_peptideshaker (21)	COMPLETED	0	2022-07-06 11:13:52.494	1m 3s	1m 2s	272.9%	2.6 GB	21.9 GB	1.4 GB	899.8 MB
81	63/2e978b	1316221	run_peptideshaker (22)	COMPLETED	0	2022-07-06 11:14:19.673	58.1s	56.8s	266.9%	1.7 GB	21.3 GB	1.3 GB	790.1 MB
98	16/885d4b	1295945	get_peptideshaker_tsv (15)	COMPLETED	0	2022-07-06 11:12:52.087	2m 26s	2m 25s	93.9%	1.3 GB	6.7 GB	891.5 MB	276.6 MB
82	ad/e3ffc8	1320276	run_peptideshaker (23)	COMPLETED	0	2022-07-06 11:14:35.411	1m	58.8s	275.0%	2.5 GB	21.5 GB	1.4 GB	897.2 MB
99	12/69f033	1302519	get_peptideshaker_tsv (16)	COMPLETED	0	2022-07-06 11:13:22.821	2m 25s	2m 24s	93.9%	1.4 GB	6.6 GB	873.6 MB	266 MB
100	34/605770	1306433	get_peptideshaker_tsv (17)	COMPLETED	0	2022-07-06 11:13:37.341	2m 14s	2m 13s	93.7%	1.3 GB	6.6 GB	869.7 MB	261.7 MB
83	da/fdb30e	1325272	run_peptideshaker (24)	COMPLETED	0	2022-07-06 11:14:55.505	1m 1s	1m	268.9%	2.1 GB	21.5 GB	1.4 GB	900.4 MB
101	06/903068	1310157	get_peptideshaker_tsv (18)	COMPLETED	0	2022-07-06 11:13:52.499	2m 11s	2m 10s	93.8%	1.3 GB	6.6 GB	861.4 MB	258.6 MB
84	45/448c82	1330356	run_peptideshaker (25)	COMPLETED	0	2022-07-06 11:15:17.763	58.2s	56.9s	267.5%	2.6 GB	21.4 GB	1.4 GB	826.2 MB
102	78/59b64e	1316231	get_peptideshaker_tsv (19)	COMPLETED	0	2022-07-06 11:14:19.687	2m 5s	2m 4s	93.7%	1.3 GB	6.7 GB	837 MB	252 MB
85	d4/a90bb7	1334903	run_peptideshaker (26)	COMPLETED	0	2022-07-06 11:15:35.442	1m 2s	1m 1s	266.0%	2.3 GB	21.4 GB	1.4 GB	896.3 MB
103	8d/5de83a	1320278	get_peptideshaker_tsv (20)	COMPLETED	0	2022-07-06 11:14:35.416	2m 15s	2m 14s	93.9%	1.3 GB	6.6 GB	875.2 MB	269.5 MB
86	f7/a6689f	1340079	run_peptideshaker (27)	COMPLETED	0	2022-07-06 11:15:56.985	58.7s	57.5s	261.7%	2.3 GB	21.4 GB	1.4 GB	858.9 MB
104	f9/d55a6d	1325275	get_peptideshaker_tsv (21)	COMPLETED	0	2022-07-06 11:14:55.512	2m 18s	2m 16s	93.9%	1.4 GB	6.7 GB	905.4 MB	284.4 MB
105	d5/71dafd	1330357	get_peptideshaker_tsv (22)	COMPLETED	0	2022-07-06 11:15:17.770	1m 59s	1m 57s	93.7%	1.3 GB	6.7 GB	842.8 MB	253 MB
106	c7/508990	1334921	get_peptideshaker_tsv (23)	COMPLETED	0	2022-07-06 11:15:35.464	2m 16s	2m 15s	93.6%	1.4 GB	6.6 GB	914.9 MB	285 MB
107	7c/d00156	1340085	get_peptideshaker_tsv (24)	COMPLETED	0	2022-07-06 11:15:56.991	2m 19s	2m 18s	93.4%	1.4 GB	6.6 GB	911.4 MB	286.1 MB
108	f6/cdfed9	1344636	get_peptideshaker_tsv (25)	COMPLETED	0	2022-07-06 11:16:15.978	2m 2s	2m 1s	93.1%	1.3 GB	6.7 GB	866.2 MB	261.9 MB
109	f6/f75248	1348300	get_peptideshaker_tsv (26)	COMPLETED	0	2022-07-06 11:16:37.151	2m 24s	2m 23s	93.4%	1.4 GB	6.7 GB	909.8 MB	284.4 MB
110	87/4241c9	1351304	get_peptideshaker_tsv (27)	COMPLETED	0	2022-07-06 11:16:55.658	2m 13s	2m 12s	93.2%	1.3 GB	6.6 GB	878.1 MB	269.1 MB
111	92/9a245a	1360432	flashLFQ_all	COMPLETED	0	2022-07-06 11:19:09.162	56m 41s	56m 39s	183.0%	3.9 GB	10.6 GB	37.4 GB	19 GB
112	84/430f8c	1387709	run_msqrob (1)	COMPLETED	0	2022-07-06 12:15:50.223	3m 20s	3m 18s	90.3%	863.5 MB	5.2 GB	40.5 MB	2.6 MB
113	ad/4affb5	1391019	run_final_qc (1)	COMPLETED	0	2022-07-06 12:19:09.776	2.8s	1.6s	62.1%	2.9 MB	5.4 MB	18.3 MB	4.5 MB
